time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,Histogram,MACD,Signal,OnBalanceVolume
1589328000,8819,9402,8799.5,9309,8709.475,10120.711212510145,7298.238787489856,9187802.51855,16294544.226277497,62.5628109177354,-53.756063556519734,483.825487334163,537.5815508906827,69557124.24239999
1589414400,9309,9942.5,9260,9794,8823.925,10196.615543239825,7451.234456760174,29527217.26894997,16987882.717774995,67.01669160329045,-18.442878235755188,514.5279530959888,532.970831331744,99084341.51134996
1589500800,9794,9847.5,9101,9311.5,8912.2,10166.80624898807,7657.593751011931,24863799.54054999,17151695.543942496,59.4403899487242,-30.993467780358174,494.2289966062963,525.2224643866545,74220541.97079997
1589587200,9313.5,9588,9219,9385.5,8996.5,10135.045212101824,7857.954787898176,11848525.75775,16314008.124264995,60.18384157344813,-37.30105119543191,478.5961503923645,515.8972015877964,86069067.72854997
1589673600,9385,9893.5,9329,9680,9091.6,10119.508147647428,8063.691852352573,11216683.47815,15558876.007794995,63.08393883726749,-25.208173857544352,484.386984265866,509.59515812341033,97285751.20669997
1589760000,9680,9960,9311,9738,9191.15,10050.761022497974,8331.538977502025,12368428.92534998,15767901.85696249,63.64555309827648,-17.251595774014277,488.0306634058925,505.28225917990676,109654180.13204995
1589846400,9738,9902,9480,9778.5,9241.25,10115.034956382277,8367.465043617723,2744401.9777,14236163.912897492,64.05675186596827,-13.382156140843279,488.55456400385265,501.9367201446959,112398582.10974994
1589932800,9778.5,9840,9321,9512.5,9285.475,10119.24771933063,8451.702280669371,2420851.7587,13617198.09277999,59.311649743216904,-31.806911446181175,462.17808083696946,493.98499228315063,109977730.35104994
1590019200,9512.5,9568.5,8817,9063,9297.175,10111.333785188757,8483.016214811241,3778867.90505,13460127.84410499,52.26583405009533,-74.8774270355583,400.38820848870273,475.26563552426103,106198862.44599995
1590105600,9063,9266.5,8935.5,9175,9307.125,10110.12760740548,8504.12239259452,1041905.9897,13091255.05938499,53.740406437928534,-95.1333210694221,356.34898418748344,451.48230525690553,107240768.43569995
1590192000,9175,9311,9097,9183.5,9321.45,10104.653990030663,8538.246009969338,264723.9906,11887396.12998999,53.8569072746816,-106.41590499134406,318.4624240177254,424.8783290090695,107505492.42629996
1590278400,9183,9302.5,8685.5,8718,9313.425,10117.626670913487,8509.223329086512,1061438.6766,11356653.14650999,46.89205456483596,-141.48976956060716,248.01611705831056,389.5058866189177,106444053.74969997
1590364800,8718,8980,8649,8898,9307.025,10122.23629009604,8491.81370990396,4317518.98445,11073482.07000249,49.605915497011615,-148.12013218882078,204.35572138289172,352.4758535717125,110761572.73414996
1590451200,8898,9012,8697.5,8843.5,9291.7,10129.357292691917,8454.042707308085,445720.19925,10366489.80393499,48.79290998639988,-151.20273069982403,163.47244019693244,314.67517089675647,110315852.53489996
1590537600,8843.5,9232.5,8812.5,9207,9252.75,10027.75041935471,8477.74958064529,1319839.2141,9528849.921622489,54.186146200544705,-124.87965940185654,158.5755966444358,283.45525604629233,111635691.74899997
1590624000,9207,9623,9117,9578.5,9241.675,9990.982098258155,8492.367901741844,1470450.631,8788534.71216999,58.94521726505498,-80.71041552949589,182.56723663442244,263.27765216391833,113106142.37999997
1590710400,9578.5,9608.5,9339.5,9422,9236.175,9978.459195911582,8493.890804088416,1156749.4641,8163583.88757499,56.29235332547602,-61.18273230802106,186.799236778892,247.98196908691307,111949392.91589996
1590796800,9422,9790.5,9334.5,9704.5,9284.85,10015.831607155716,8553.868392844284,1754993.44465,6746841.36879749,59.808666985562645,-29.968173099719195,210.52175271226406,240.48992581198326,113704386.36054996
1590883200,9704.5,9709,9391,9450,9328.55,9985.55577623034,8671.544223769659,1458884.0093,6209228.34845749,55.478460527716244,-27.266607150251502,206.40666687416888,233.67327402442038,112245502.35124996
1590969600,9450,10402,9419.5,10209,9398.05,10115.995534145926,8680.104465854072,3082493.21995,6266564.84772249,63.87799161971175,22.163294854219032,261.37739259219416,239.21409773797512,115327995.57119997
1591056000,10211,10230,9251.5,9518,9408.5,10127.040604280666,8689.959395719334,2923671.1917,5953358.28137999,53.90675517109986,5.704288309787671,246.3444581252097,240.64016981542204,112404324.37949997
1591142400,9518,9692.5,9392,9665.5,9402.075,10108.915312588326,8695.234687411676,1013482.85125,4527671.560494991,55.503452977552065,2.308308571654379,243.52555552999002,241.21724695833564,113417807.23074996
1591228800,9665.5,9896.5,9462,9788,9425.9,10150.813484493192,8700.986515506807,3587168.16465,3463839.9916999913,56.84063116340483,5.677301134690794,248.31387337669912,242.63657224200833,117004975.39539996
1591315200,9788,9860,9595,9618.5,9437.55,10166.967020640495,8708.132979359503,5483782.44815,3145602.8262199913,54.404417178658626,-5.537858432787175,235.71424920102436,241.25210763381153,111521192.94724996
1591401600,9617.5,9736.5,9533.5,9671,9437.1,10165.929033450186,8708.270966549815,1508792.01205,2660208.252914991,55.047088105104685,-11.126021549909552,227.3445806964246,238.47060224633415,113029984.95929997
1591488000,9671,9816.5,9374,9750.5,9437.725,10167.605776223028,8707.844223776972,2706591.2893,2177116.3711124924,56.05714687114323,-11.145916183631869,224.53820701679433,235.6841232004262,115736576.24859996
1591574400,9750.5,9820.5,9645.5,9783,9437.95,10168.253491707344,8707.646508292657,1208036.31475,2100298.087964992,56.48757732722003,-10.64871149953538,222.37323382600698,233.02194532554236,116944612.56334996
1591660800,9783,9886,9549.5,9778,9451.225,10195.975661295413,8706.474338704587,1782730.52785,2068392.0264224925,56.39605337169771,-12.222355097680094,217.74400145344225,229.96635655112235,115161882.03549996
1591747200,9778.5,10006.5,9619.5,9891.5,9492.65,10238.581705989238,8746.718294010761,2851991.5412,2022048.208229992,58.05735388494667,-7.4212229004104415,220.68982792560928,228.11105082601972,118013873.57669996
1591833600,9891.5,9973,9063.5,9280.5,9497.925,10236.250150255653,8759.599849744345,3460856.84565,2142995.7510274923,47.55377244323703,-45.095170985528114,171.7420870941096,216.8372580796377,114553016.73104995
1591920000,9280.5,9558.5,9238.5,9465.5,9512.025,10236.432652844756,8787.617347155243,1570822.6484,2208300.6839174926,50.47534597372732,-56.515104485376696,146.19337747291684,202.70848195829353,116123839.37944995
1592006400,9465.5,9496.5,9360,9475.5,9549.9,10176.956664106252,8922.843335893747,584350.21275,2184446.2607249925,50.63542371026614,-61.92016029649329,125.3082815876769,187.2284418841702,116708189.59219995
1592092800,9475.5,9484.5,9248,9337.5,9571.875,10133.387677951274,9010.362322048726,993932.23195,2018266.9230999928,48.31455161055291,-72.57575101734852,96.50875311248456,169.08450412983308,115714257.36024995
1592179200,9337.5,9500,8911.5,9426,9601,10059.315720873736,9142.684279126264,4298376.7659,2210899.751432493,49.90046449076742,-71.34357595491059,79.90503418619483,151.24861014110542,120012634.12614995
1592265600,9426,9595.5,9379,9525,9616.9,10040.16121957959,9193.63878042041,1663141.77505,2228064.8794799927,51.68636538927981,-61.89228034563598,73.88325970906044,135.77554005469642,121675775.90119995
1592352000,9525,9568,9242.5,9463.5,9611.15,10039.436364480633,9182.863635519367,2649610.0078,2287022.848319993,50.482469714043944,-57.886521758100386,63.417387857070935,121.30390961517132,119026165.89339995
1592438400,9463.5,9486.5,9281.5,9385,9609.3,10041.143420697907,9177.456579302092,2314147.36415,2344892.7433224926,48.91627601605917,-58.456873955142356,48.23281717124337,106.68969112638572,116712018.52924995
1592524800,9385,9436.5,9240,9311,9589.625,10037.870789160394,9141.379210839606,2091329.23195,2361709.5326874927,47.42266475566203,-61.44513040579406,29.883278119143142,91.3284085249372,114620689.29729995
1592611200,9311,9398.5,9167.5,9361.5,9585.2,10040.562646689412,9129.83735331059,1296247.56165,2353577.7103049927,48.57662048776133,-57.70688803245227,19.19479848437186,76.90168651682413,115916936.85894994
1592697600,9361.5,9425,9281.5,9295.5,9539.525,9910.96846474262,9168.081535257379,1060000.8877,2252453.0936924927,47.121018996113925,-57.25180351655797,5.336932121126665,62.588735637684636,114856935.97124994
1592784000,9295.5,9798.5,9277,9689,9548.075,9924.975155876808,9171.174844123194,2569713.32505,2234755.2003599927,55.653247884651016,-29.423690057410838,25.809123065921085,55.23281312333192,117426649.29629993
1592870400,9689,9721,9580,9624.5,9546.025,9920.78805514288,9171.261944857119,1917892.3235,2279975.6739724926,54.11199940096585,-15.05891553868154,36.40916869998,51.46808423866154,115508756.97279993
1592956800,9624.5,9674.5,9205.5,9297.5,9521.5,9893.903007506653,9149.096992493347,3750793.11535,2288156.9215074927,47.00482021323434,-26.603540694042053,18.213658371108977,44.81719906515103,111757963.85744993
1593043200,9297.5,9341.5,9002.5,9248.5,9503,9890.735734747263,9115.264265252737,3603602.70409999,2194147.934304992,46.02922346754926,-35.980541897510726,-0.15847830673737917,35.82206359077335,108154361.15334995
1593129600,9248.5,9298,9039.5,9162.5,9477.575,9884.141756511122,9071.008243488879,11730035.1849,2705210.092947492,44.291674313083654,-45.7866071320958,-21.41119532434641,24.375411807749394,96424325.96844995
1593216000,9162.5,9196.5,8837,9010,9440.55,9874.87797515251,9006.222024847488,9949606.67524999,3067360.862244991,41.313491028115,-59.48706895022396,-49.983424380030556,9.503644570193401,86474719.29319996
1593302400,9010,9194,8935,9119,9407.35,9833.326889044398,8981.373110955603,6667115.4155,3340314.8172824914,44.20146616006505,-58.086360101017554,-63.10430555607854,-5.017945455060989,93141834.70869996
1593388800,9120,9239.5,9024.5,9193,9378.1,9777.783574843874,8978.416425156127,8785460.89524999,3690451.3356524906,46.1393023102529,-49.395185177540924,-66.76192692698714,-17.36674174944622,101927295.60394995
1593475200,9193,9205,9061.5,9139,9340.475,9676.335458375115,9004.614541624886,7518485.47555,3923776.032369991,44.91350699620927,-44.64617245950719,-73.17445732383021,-28.52828486432302,94408810.12839995
1593561600,9139,9294.5,9091,9234.5,9338.175,9676.26940619455,9000.08059380545,6462090.27965001,4073837.7040699916,47.56658124482577,-32.97448333475388,-69.74638903276536,-36.77190569801149,100870900.40804997
1593648000,9234.5,9263,8946,9088,9319.3,9668.811001257553,8969.788998742446,9476504.3176,4469121.787529992,44.060868932754055,-32.94436310957231,-77.95235958497688,-45.00799647540457,91394396.09044997
1593734400,9088,9127.5,9040,9056,9298.325,9658.02463511239,8938.625364887612,2426530.292,4561230.791492491,43.310007782886565,-32.83032231334179,-86.0458993670818,-53.21557705374001,88967865.79844998
1593820800,9056,9197,9044,9137.5,9288.325,9654.179926849409,8922.470073150593,4901752.2086,4756621.790324992,45.8414383061817,-25.351528147221806,-84.90498723776727,-59.553459090545466,93869618.00704998
1593907200,9137.5,9146.5,8910.5,9075.5,9270.8,9642.134539196171,8899.465460803827,4674313.2132,4775418.6126899915,44.223609493880836,-22.748753493246426,-87.9894009571035,-65.24064746385707,89195304.79384997
1593993600,9075.5,9378.5,9061,9348.5,9261.975,9616.744992389438,8907.205007610562,5908675.9448,4987695.321177492,52.21971801405983,-1.9078487638022779,-67.62545841860992,-65.71760965480765,95103980.73864998
1594080000,9348.5,9379.5,9203,9256,9251.6,9594.114028909788,8909.085971090213,3137366.00615,5012083.121094991,49.62385062009307,5.950840149665112,-58.279059467726256,-64.22989961739137,91966614.73249999
1594166400,9256,9476.5,9233.5,9437.5,9254.225,9601.559057500832,8906.890942499169,5394611.10855,5166106.308314991,54.4125029717236,22.733038955888375,-35.813600922530895,-58.54663987841927,97361225.84104998
1594252800,9437.5,9444,9156.5,9235.5,9250.45,9596.873714546113,8904.026285453889,6000174.94570001,5361548.594002491,48.847215798037524,19.702683024809843,-33.91828609740696,-53.620969122216806,91361050.89534998
1594339200,9235.5,9320,9125.5,9291.5,9246.95,9590.215189030218,8903.684810969784,3413555.7369,5467414.0027649915,50.36292672927492,20.833108747595716,-27.579583187722164,-48.41269193531788,94774606.63224998
1594425600,9291.5,9299.5,9182,9235,9243.925,9586.491092163298,8901.3589078367,2689091.4734,5548868.532049991,48.792052911424136,17.28520297052993,-26.80618822215547,-44.0913911926854,92085515.15884998
1594512000,9235,9346.5,9156.5,9304.5,9224.7,9502.16826845592,8947.231731544081,5922106.76115,5716488.203854991,50.82396489345183,18.992625894189345,-20.350608824948722,-39.34323471913807,98007621.91999999
1594598400,9304.5,9343.5,9200,9240,9205.475,9414.254902049874,8996.695097950127,4041676.29765,5822677.402562491,48.88528858690069,15.30962611599442,-20.20620207414504,-35.51582819013946,93965945.62234999
1594684800,9240,9278,9123,9256.5,9203.425,9409.335727015427,8997.514272984572,3184959.27539999,5794385.7105649905,49.416847694940614,13.575419786851114,-18.546553456575566,-32.12197324342668,97150904.89774998
1594771200,9256.5,9276,9156,9197.5,9200.875,9405.750297437216,8995.999702562784,4171781.49015,5822794.649867492,47.51410124470922,8.304414652633703,-21.74145492763455,-30.045869580268253,92979123.40759997
1594857600,9197.5,9225,9040,9136.5,9199.575,9405.733743447738,8993.416256552264,6124451.15475,5542515.448359991,45.560840956498986,0.9463645771932718,-28.862913858776665,-29.809278435969937,86854672.25284997
1594944000,9136.5,9187.5,9085.5,9155.5,9206.85,9395.239251285711,9018.46074871429,2673080.79525,5178689.154359992,46.30131476834151,-2.2308275419583374,-32.59781286341786,-30.36698532145952,89527753.04809996
1595030400,9155.5,9212.5,9127.5,9171.5,9209.475,9394.324526642527,9024.625473357473,1707834.1715,4930725.092159992,46.955632420394245,-2.807353714073649,-33.87617746405158,-31.06882374997793,91235587.21959996
1595116800,9171.5,9236,9103,9213,9210.475,9395.173531396313,9025.776468603688,2607122.4765,4621808.171222492,48.70162109676706,-0.0898614449194568,-31.18115055612725,-31.091289111207793,93842709.69609997
1595203200,9213,9222.5,9131,9162.5,9211.65,9394.807336735426,9028.492663264573,2358432.26835,4363805.510862493,46.68774383251497,-1.3212179265244757,-32.742811519363386,-31.42159359283891,91484277.42774996
1595289600,9162.5,9438.5,9155.5,9389,9219.375,9418.106194078777,9020.643805921223,3126673.83925,4197034.688842492,55.56325427672668,12.717417638693764,-15.524821544471706,-28.24223918316547,94610951.26699996
1595376000,9389,9560,9284.5,9522.5,9241.1,9470.296989509005,9011.903010490996,2824260.0442,3864422.475172492,59.81022789717704,29.62703161357305,8.791550333800842,-20.835481279772207,97435211.31119996
1595462400,9522.5,9673,9431,9606.5,9268.625,9531.972275474845,9005.277724525155,4446051.81955,3965398.551549992,62.254688460169575,44.223188972203,34.44350493548154,-9.779684036721456,101881263.13074997
1595548800,9607,9638,9470,9541.5,9288.825,9570.202020205941,9007.44797979406,3448776.32225,3892749.757232492,59.25148020032373,46.99453635319265,48.963486404769355,1.9689500515767069,98432486.80849998
1595635200,9541.5,9738.5,9526.5,9704,9320.25,9637.41785776618,9003.08214223382,3579974.8303,3838032.8380874917,63.93549304068531,56.620451779842014,72.74451477637922,16.12406299653721,102012461.63879998
1595721600,9704,10191,9651.5,9934.5,9349.55,9764.836033957403,8934.263966042596,3376116.53125,3711404.8674099916,69.32229863704245,74.2486229465784,108.93484167976021,34.68621873318181,105388578.17004998
1595808000,9934.5,11402,9924.5,11032.5,9438.375,10278.384992500103,8598.365007499897,14680812.95865001,4288577.215034992,82.63111333715065,151.16095085119076,223.63740729717028,72.47645644597951,120069391.12869999
1595894400,11032.5,11244.5,10574.5,10911.5,9512.075,10569.387313131738,8454.762686868264,9576568.79374999,4497675.099294992,78.58512501516651,183.06130977633634,301.30309366639995,118.2417838900636,110492822.33495
1595980800,10911.5,11349,10837.5,11099,9605.25,10858.864952846363,8351.635047153637,7429200.3217,4569126.368094992,80.20277970613289,204.34728457747272,373.6758896119045,169.32860503443177,117922022.65665
1596067200,11099,11174.5,10832.5,11099.5,9695.65,11097.695152625269,8293.60484737473,5106599.99245,4653778.580872492,80.20707342600657,205.4648711413309,426.1596939610954,220.6948228197645,123028622.6491
1596153600,11099.5,11445,10961,11336.5,9800.725,11355.590154121082,8245.859845878918,8789017.41114999,4958774.877759991,82.17995621181363,208.5072984405479,481.3289458704494,272.8216474299015,131817640.06025
1596240000,11336.5,11869,11221,11804.5,9925.725,11688.926817007905,8162.523182992095,5850293.2705,4955184.203227492,85.2966240662407,226.86333958797263,556.4008219148673,329.53748232689463,137667933.33075
1596326400,11804.5,12104.5,10740,11067,10017.075,11817.619175381413,8216.530824618589,6267403.9267,5066470.584679992,65.77404602418444,176.4061420397362,550.0451598765649,373.63901783682866,131400529.40405
1596412800,11067,11474,10944,11223,10115.4,11953.454476885816,8277.345523114183,4434787.6331,5128962.002564993,67.47008382023023,142.08220662315188,551.2417761157685,409.15956949261664,135835317.03715
1596499200,11223,11415.5,11012,11191.5,10215.1,12059.489888282844,8370.710111717157,3933325.3722,5117039.196667492,66.7507888793672,107.37995871463039,543.3845178859046,436.00455917127425,131901991.66495
1596585600,11191.5,11784,11097,11743,10345.425,12234.354783634113,8456.495216365885,7402162.2729,5180924.752574992,72.3156009571912,111.22069840245888,575.0304321743479,463.809733771889,139304153.93785
1596672000,11743.5,11903,11567.5,11765.5,10475.925,12378.573950148195,8573.276049851804,5614863.56484999,5328013.891054992,72.51769060481098,105.00505946413114,595.0660581020529,490.0609986379218,144919017.5027
1596758400,11765.5,11911.5,11330,11593,10597,12459.982232872877,8734.017767127123,6002381.39265,5542741.252112491,68.39550277151605,80.12833907605852,590.221422482995,510.09308340693644,138916636.11005
1596844800,11593,11807.5,11522,11763,10724.5,12539.575149959364,8909.424850040636,2488265.67545,5536798.412059991,70.19369633600658,66.53421431458435,593.2608513001669,526.7266369855826,141404901.7855
1596931200,11765.5,11798.5,11525.5,11682.5,10850.5,12561.22434950813,9139.77565049187,2310692.69095,5534411.433189991,68.21446892119332,44.586458675649055,582.4597103301439,537.8732516544949,139094209.09454998
1597017600,11682.5,12066.5,11611,11891,10975.6,12604.498204308653,9346.701795691348,5306249.1953,5643390.200992491,70.53208678542346,36.8950299420527,583.9920390820607,547.097009140008,144400458.28985
1597104000,11891,11935.5,11128.5,11390.5,11069,12562.500451958425,9575.499548041575,5528165.0387,5778585.450717491,59.34581944156574,-6.788426757585967,538.6114756930256,545.3999024506115,138872293.25114998
1597190400,11390.5,11623.5,11166,11565,11166.925,12513.627761376854,9820.222238623144,3079166.11925,5710241.16570249,61.6306745166507,-27.648635046538743,510.8391086424381,538.4877436889768,141951459.37039998
1597276800,11565,11796.5,11270.5,11783,11279,12423.933840883394,10134.066159116606,5689632.79439999,5822283.989309991,64.32796129296094,-30.271061595024662,500.648916695196,530.9199782902207,147641092.16479996
1597363200,11783,11856,11639.5,11761,11381.85,12286.78138413912,10476.91861586088,5810788.044,5933824.64999499,63.84022147230376,-36.57217338376154,485.2047615605188,521.7769349442804,141830304.12079996
1597449600,11761,11981.5,11694,11851,11477.675,12115.818422358981,10839.531577641017,3195189.8522,5924778.31604249,65.00904445073886,-37.61776539254481,474.75472820359937,512.3724935961442,145025493.97299996
1597536000,11851,11936.5,11689,11911.5,11521.625,12152.105203892259,10891.144796107741,3396725.97225,5360573.96672249,65.80911965468087,-37.11137034473114,465.98328066523027,503.0946510099614,148422219.94524997
1597622400,11911.5,12467,11731.5,12281,11590.1,12237.88820612909,10942.311793870911,7490288.1402,5256259.934044991,70.27887725112843,-15.854523502478912,483.27649663186276,499.13102013434167,155912508.08544996
1597708800,12281,12386.5,11823,11946.5,11632.475,12256.666755392496,11008.283244607504,3896855.16625,5079642.676272491,62.33435929954088,-27.597514176806328,464.6341274133338,492.2316415901401,152015652.91919997
1597795200,11946.5,12018.5,11571,11752,11665.1,12240.775742063137,11089.424257936864,7156539.96485,5182139.674892491,58.21361672173527,-50.41120346622887,429.217637257354,479.62884072358287,144859112.95434996
1597881600,11752,11884.5,11670,11855.5,11691.05,12251.73154062719,11130.368459372809,6248583.60975,5055117.984822491,59.73886122053836,-59.83529973463334,404.8347160552912,464.67001578992455,151107696.56409997
1597968000,11855.5,11879.5,11499,11529,11677.275,12239.665120379117,11114.884879620882,9559999.77865,5240603.310229991,53.1483110416039,-87.67825048807833,355.07220267982666,442.750453167905,141547696.78544998
1598054400,11529,11689.5,11376,11671,11707.475,12195.486523941743,11219.463476058258,7961510.14395,5325308.621092491,55.450280450691295,-95.5077969465251,323.3657069847486,418.8735039312737,149509206.92939997
