time,open,high,low,close
1431036000,1184.48,1188.68,1184.08,1185.46
1431295200,1190.88,1191.68,1180.47,1184.38
1431381600,1195.79,1195.99,1190.88,1193.79
1431468000,1193.89,1218.51,1192.18,1212.86
1431554400,1215.71,1226.82,1215.71,1226.62
1431640800,1219.71,1225.92,1216.01,1223.05
1431900000,1225.72,1229.32,1223.82,1229.02
1431986400,1225.12,1225.12,1207.2,1208.1
1432072800,1206.3,1212,1206.3,1210.1
1432159200,1207.65,1212.81,1204.9,1208.93
1432245600,1208.08,1213.11,1194.79,1195.32
1432591200,1194.79,1196.19,1187.18,1188.38
1432764000,1188.28,1193.19,1180.77,1189.28
1432850400,1188.98,1194.49,1186.88,1190.58
1433109600,1191.78,1205.2,1185.48,1189.48
1433196000,1190.18,1196.09,1187.18,1195.29
1433282400,1195.09,1195.09,1180.27,1185.88
1433368800,1186.08,1186.68,1174.17,1176.07
1433455200,1177.57,1178.47,1164.46,1168.96
1433714400,1170.66,1177.27,1170.26,1174.37
1433800800,1174.07,1182.78,1173.87,1178.47
1433887200,1177.27,1191.28,1176.77,1187.28
1433973600,1184.38,1184.38,1175.57,1181.07
1434060000,1181.57,1182.38,1177.37,1179.97
1434319200,1181.07,1189.68,1173.87,1186.48
1434405600,1187.68,1187.68,1177.07,1181.67
1434492000,1178.77,1187.48,1176.07,1177.57
1434578400,1184.58,1203.2,1184.58,1202.7
1434664800,1202.05,1204.3,1198.99,1199.07
1434924000,1198.99,1198.99,1183.88,1184.88
1435010400,1184.98,1187.18,1177.97,1181.23
1435096800,1177.77,1178.57,1171.86,1173.77
1435183200,1176.64,1177.07,1171.66,1173.04
1435269600,1185.76,1186.28,1171.66,1182.27
1435528800,1186.28,1187.18,1174.97,1179.67
1435615200,1177.47,1177.57,1167.76,1172.67
1435701600,1174.27,1174.27,1167.76,1170.16
1435788000,1167.56,1169.26,1156.65,1164.16
1436133600,1165.06,1174.17,1163.36,1174.07
1436220000,1167.96,1167.96,1150.64,1153.55
1436306400,1153.75,1162.86,1147.54,1152.5
1436392800,1155.95,1164.76,1155.95,1160.15
1436479200,1161.25,1164.06,1158.65,1158.85
1436738400,1160.15,1160.15,1152.35,1156.35
1436824800,1158.35,1158.35,1154.15,1154.45
1436911200,1155.15,1155.35,1145.94,1148.34
1436997600,1147.34,1147.34,1144.04,1144.94
1437084000,1145.14,1145.14,1131.32,1132.93
1437343200,1131.52,1131.82,1096.19,1107.8
1437429600,1104.85,1107.5,1094.09,1099.05
1437516000,1094.09,1096.09,1087.08,1092.49
1437602400,1098.49,1098.69,1088.88,1095.09
1437688800,1079.67,1101.8,1079.67,1086.68
1437948000,1101.09,1103.6,1094.99,1097.59
1438034400,1098.29,1098.79,1098.09,1098.69
1438120800,1097.49,1097.99,1094.69,1096.6
1438207200,1097.19,1098.59,1082.08,1089.48
1438293600,1088.78,1103.9,1080.17,1095.99
1438552800,1096.59,1098.19,1086.08,1090.48
1438639200,1086.18,1094.99,1081.57,1091.79
1438725600,1087.58,1091.68,1083.58,1086.78
1438812000,1085.48,1093.29,1084.68,1091.28
1438898400,1089.98,1099.39,1082.78,1095.19
1439157600,1094.29,1108.7,1090.58,1105.3
1439244000,1104.9,1117.81,1095.09,1108.7
1439330400,1107.1,1125.62,1102.6,1124.32
1439416800,1125.42,1125.42,1114.11,1116.81
1439503200,1115.01,1119.91,1113.61,1114.01
1439762400,1114.91,1123.12,1114.91,1119.71
1439848800,1119.31,1119.51,1111.1,1118.21
1439935200,1118.11,1135.43,1117.91,1129.22
1440021600,1133.93,1154.45,1133.93,1154.15
1440108000,1155.25,1167.66,1151.64,1160.75
1440367200,1165.16,1170.16,1148.64,1154.55
1440453600,1152.65,1156.65,1135.13,1139.33
1440540000,1140.33,1144.14,1120.71,1125.72
1440626400,1128.32,1128.52,1119.51,1123.52
1440712800,1126.42,1140.13,1124.72,1134.23
1440972000,1132.23,1135.13,1125.92,1132.73
1441058400,1134.63,1145.84,1134.63,1139.83
1441144800,1138.43,1141.53,1131.92,1133.63
1441231200,1131.42,1134.03,1121.41,1124.82
1441317600,1124.52,1126.32,1117.31,1121.71
1441663200,1120.91,1123.62,1117.51,1121.51
1441749600,1124.62,1124.62,1103.2,1103.3
1441836000,1108.4,1114.61,1106.6,1110.6
1441922400,1111.91,1112.81,1099.29,1104.6
1442181600,1108.9,1109.7,1105.2,1108.8
1442268000,1110.2,1110.9,1104.1,1104.99
1442354400,1110.9,1121.01,1110.9,1120.31
1442440800,1119.71,1131.62,1118.21,1118.41
1442527200,1129.42,1142.34,1128.92,1139.23
1442786400,1138.73,1139.63,1131.92,1134.23
1442872800,1133.73,1136.13,1123.62,1126.12
1442959200,1129.87,1134.13,1129.42,1131.97
1443045600,1134.13,1157.05,1134.13,1154.95
1443132000,1141.89,1150.94,1134.33,1139.23
1443391200,1134.33,1134.33,1134.23,1134.31
1443477600,1133.33,1135.53,1125.42,1128.22
1443564000,1125.42,1127.12,1113.21,1116.61
1443650400,1116.31,1120.11,1114.41,1115.31
1443736800,1113.31,1142.34,1106.9,1138.23
1443996000,1138.23,1142.84,1133.63,1139.23
1444082400,1137.43,1151.14,1137.43,1147.94
1444168800,1148.74,1154.05,1144.14,1150.14
1444255200,1152.1,1152.75,1139.83,1146.22
1444341600,1152.75,1158.35,1152.75,1157.45
1444600800,1157.05,1167.96,1157.05,1166.06
1444687200,1162.6,1173.57,1156.05,1161.52
1444773600,1173.57,1190.18,1168.46,1181.27
1444860000,1185.38,1189.48,1178.97,1189.08
1444946400,1183.68,1185.28,1177.37,1184.78
1445205600,1177.67,1178.97,1170.46,1174.47
1445292000,1169.86,1180.27,1169.86,1179.17
1445378400,1177.07,1177.57,1166.06,1168.76
1445464800,1167.36,1169.76,1164.66,1167.76
1445551200,1167.36,1179.87,1164.46,1164.46
1445810400,1166.26,1171.16,1164.96,1168.16
1445896800,1167.6,1176.27,1163.16,1164.72
1445983200,1159.53,1183.88,1159.15,1182.21
1446069600,1159.15,1163.16,1146.04,1148.34
1446156000,1148.64,1148.74,1140.33,1142.64
1446418800,1139.03,1139.83,1133.73,1136.93
1446505200,1134.43,1135.83,1115.31,1115.31
1446591600,1120.11,1123.02,1107.8,1113.72
1446678000,1109,1111.8,1105.6,1106.95
1446764400,1106.3,1110.6,1085.88,1088.68
1447023600,1089.68,1089.68,1089.68,1089.68
1447110000,1091.18,1092.39,1086.08,1089.28
1447196400,1092.49,1092.49,1085.28,1085.78
1447282800,1087.08,1087.68,1087.08,1087.34
1447369200,1084.18,1086.98,1082.38,1083.67
1447628400,1083.91,1093.49,1076.57,1090.29
1447714800,1076.57,1076.87,1066.16,1069.76
1447801200,1077.77,1078.47,1065.06,1071.01
1447887600,1078.47,1083.48,1078.47,1079.07
1447974000,1080.2,1083.98,1071.06,1071.53
1448233200,1073.96,1074.27,1068.36,1069.92
1448319600,1071.94,1080.47,1071.26,1077.25
1448406000,1071.26,1073.07,1069.56,1071.56
1448578800,1071.77,1075.27,1052.15,1057.25
1448838000,1057.55,1069.46,1053.15,1066.86
1448924400,1065.66,1075.67,1064.46,1064.86
1449010800,1069.76,1070.56,1050.64,1055.25
1449097200,1055.45,1065.66,1047.24,1062.76
1449183600,1064.06,1089.88,1059.75,1085.58
1449442800,1085.98,1087.58,1068.46,1077.47
1449529200,1072.07,1079.47,1070.66,1077.37
1449615600,1076.17,1087.08,1071.67,1078.67
1449702000,1074.07,1077.37,1072.77,1074.17
1449788400,1068.86,1080.47,1065.46,1077.97
1450047600,1075.07,1077.77,1061.05,1065.76
1450134000,1065.66,1067.26,1062.86,1063.96
1450220400,1065.86,1079.77,1065.36,1079.07
1450306800,1073.67,1073.67,1051.55,1051.85
1450393200,1054.75,1071.36,1053.75,1067.26
1450652400,1071.26,1082.58,1071.26,1081.97
1450738800,1079.67,1079.67,1074.87,1075.87
1450825200,1075.57,1075.87,1071.06,1073.34
1450911600,1075.37,1078.87,1074.57,1078.27
1451257200,1078.97,1099.89,1074.67,1084.09
1451343600,1076.97,1080.77,1069.66,1076.71
1451430000,1069.66,1071.26,1060.75,1061.15
1451516400,1061.26,1064.46,1059.55,1063.94
1451862000,1064.46,1083.58,1064.26,1076.17
1451948400,1076.67,1082.58,1076.37,1079.47
1452034800,1082.68,1094.79,1082.68,1092.99
1452121200,1092.69,1110.5,1092.69,1108.8
1452207600,1112.21,1112.21,1094.09,1098.89
1452466800,1106.8,1109,1097.59,1097.59
1452553200,1094.89,1099.59,1085.08,1086.68
1452639600,1082.58,1094.99,1082.58,1088.58
1452726000,1092.59,1092.59,1074.77,1074.97
1452812400,1086.08,1096.89,1082.88,1092.59
1453158000,1090.76,1100.89,1085.98,1089.19
1453244400,1100.89,1110.9,1100.89,1108.2
1453330800,1104.7,1104.7,1095.19,1100.19
1453417200,1099.09,1104.3,1099.09,1099.3
1453676400,1108.67,1116.21,1100.39,1105.57
1453762800,1116.21,1117.01,1115.41,1116.41
1453849200,1118.91,1118.91,1116.91,1117.21
1453935600,1126.52,1126.82,1110.9,1116.71
1454022000,1115.51,1119.71,1109.9,1117.51
1454281200,1117.81,1131.12,1116.41,1129.02
1454367600,1129.42,1132.53,1124.12,1128.42
1454454000,1129.62,1147.14,1126.12,1142.44
1454540400,1143.64,1158.45,1142.14,1145.45
1454626800,1156.75,1175.97,1147.14,1158.95
1454886000,1174.67,1201.59,1166.16,1199.09
1454972400,1189.88,1200.39,1187.88,1199.89
1455058800,1183.37,1206.8,1183.28,1197.52
1455145200,1206.8,1262.05,1205.8,1249.14
1455231600,1249.04,1249.04,1234.73,1240.33
1455577200,1234.33,1234.83,1194.79,1209.1
1455663600,1197.69,1214.11,1197.69,1212.3
1455750000,1210.8,1240.43,1202.8,1227.32
1455836400,1232.02,1234.03,1223.02,1231.62
1456095600,1227.32,1227.32,1204.2,1210.7
1456182000,1230.86,1231.22,1208.6,1212.73
1456268400,1231.22,1251.34,1231.22,1239.93
1456354800,1240.63,1242.74,1236.23,1239.43
1456441200,1233.63,1240.33,1213.41,1221.01
1456700400,1219.81,1242.23,1219.81,1235.13
1456786800,1241.73,1249.64,1230.22,1231.52
1456873200,1234.03,1243.84,1227.22,1242.33
1456959600,1239.63,1269.16,1239.23,1258.65
1457046000,1264.26,1281.17,1252.14,1271.16
1457305200,1261.05,1273.57,1260.95,1264.46
1457391600,1267.66,1277.57,1255.75,1267.02
1457478000,1255.75,1261.25,1246.04,1257.85
1457564400,1251.24,1274.27,1238.73,1273.27
1457650800,1271.26,1281.97,1250.64,1259.95
1457906400,1257.25,1259.25,1235.73,1245.64
1457992800,1229.52,1237.23,1229.22,1231.62
1458079200,1230.72,1265.06,1230.12,1230.52
1458165600,1262.76,1271.36,1257.15,1265.76
1458252000,1258.35,1265.66,1252.75,1255.05
1458511200,1257.45,1257.45,1244.64,1245.04
1458597600,1245.24,1253.65,1245.04,1249.44
1458684000,1248.94,1248.94,1219.81,1224.92
1458770400,1215.41,1222.52,1215.41,1218.17
1459116000,1212.71,1223.42,1211.2,1221.11
1459202400,1222.58,1242.64,1218.91,1226.54
1459288800,1242.64,1246.24,1224.62,1228.12
1459375200,1226.82,1240.83,1225.72,1235.43
1459461600,1233.53,1236.43,1210.4,1223.42
1459720800,1222.92,1223.52,1216.21,1219.21
1459807200,1216.61,1237.93,1216.61,1229.62
1459893600,1231.62,1231.62,1218.81,1223.72
1459980000,1226.02,1244.14,1225.82,1237.43
1460066400,1242.23,1244.04,1233.23,1243.74
1460325600,1242.74,1259.95,1242.74,1257.95
1460412000,1261.25,1262.96,1254.95,1260.65
1460498400,1257.75,1258.15,1242.53,1248.04
1460584800,1232.63,1244.94,1225.72,1226.22
1460671200,1226.92,1236.23,1226.92,1234.33
1460930400,1239.93,1242.33,1233.43,1234.83
1461016800,1232.83,1257.45,1230.02,1254.25
1461103200,1257.35,1257.35,1244.24,1254.45
1461189600,1248.94,1271.86,1248.84,1250.24
1461276000,1249.74,1249.74,1229.22,1229.92
1461535200,1232.83,1242.13,1232.83,1240.13
1461621600,1249.69,1249.84,1234.23,1242.07
1461708000,1249.84,1250.74,1249.84,1250.44
1461794400,1247.14,1271.36,1239.73,1266.76
1461880800,1268.56,1296.79,1268.46,1290.48
1462140000,1293.39,1305.7,1291.68,1295.99
1462226400,1293.99,1302.79,1285.78,1291.98
1462312800,1288.18,1291.28,1274.27,1274.57
1462399200,1284.18,1287.28,1272.06,1272.66
1462485600,1279.87,1296.89,1278.17,1294.19
1462744800,1287.78,1287.78,1263.56,1266.86
1462831200,1266.36,1268.66,1259.95,1265.16
1462917600,1268.16,1280.47,1268.16,1275.87
1463004000,1268.26,1282.47,1265.26,1271.56
1463090400,1272.66,1276.97,1265.86,1273.17
1463349600,1274.07,1289.08,1274.07,1274.67
1463436000,1273.77,1282.87,1272.06,1277.47
1463522400,1257.21,1277.67,1249.24,1261.67
1463608800,1249.24,1256.75,1248.74,1255.45
1463695200,1253.98,1257.85,1252.85,1255.32
1463954400,1241.55,1252.85,1241.23,1241.32
1464040800,1236.53,1241.23,1220.51,1235.55
1464127200,1231.47,1233.83,1219.81,1233.19
1464213600,1226.1,1233.83,1221.51,1226.04
1464300000,1221.51,1224.42,1207.6,1215.01
1464645600,1213.71,1218.81,1200.19,1216.01
1464732000,1216.91,1221.01,1206.6,1213.11
1464818400,1213.61,1218.21,1210.8,1211
1464904800,1210.3,1245.74,1207.6,1241.33
1465164000,1245.64,1248.54,1241.23,1245.84
1465250400,1240.26,1248.84,1237.73,1245.83
1465336800,1248.84,1265.26,1248.54,1261.05
1465423200,1263.76,1272.66,1259.35,1271.46
1465509600,1268.86,1279.27,1266.56,1274.67
1465768800,1277.47,1288.58,1274.27,1285.68
1465855200,1283.08,1290.98,1279.07,1286.88
1465941600,1285.88,1297.49,1280.07,1287.08
1466028000,1297.59,1317.71,1282.37,1297.39
1466114400,1281.57,1301.39,1281.57,1293.79
1466373600,1290.18,1292.48,1281.57,1291.28
1466460000,1295.19,1295.19,1267.56,1271.76
1466546400,1268.26,1270.46,1266.16,1269.26
1466632800,1277.4,1343.21,1256.45,1264.6
1466719200,1355.13,1356.95,1331.32,1333.84
1466978400,1322.82,1333.02,1316.11,1324.67
1467064800,1316.11,1316.91,1315.41,1316.61
1467151200,1312.9,1328.72,1312.9,1325.22
1467237600,1317.11,1324.82,1315.81,1319.71
1467324000,1325.82,1345.54,1323.22,1338.03
1467669600,1354.64,1360.35,1341.03,1356.17
1467756000,1360.35,1376.27,1360.35,1366.26
1467842400,1368.16,1369.96,1351.84,1361.45
1467928800,1362.65,1367.16,1336.33,1357.95
1468188000,1373.06,1373.16,1354.35,1356.35
1468274400,1354.95,1357.35,1331.62,1335.43
1468360800,1342.83,1342.83,1338.03,1339.74
1468447200,1342.73,1342.73,1324.02,1332.62
1468533600,1335.03,1335.03,1324.22,1327.82
1468792800,1328.82,1336.33,1327.52,1329.72
1468879200,1329.82,1334.53,1327.72,1332.82
1468965600,1332.32,1338.83,1316.81,1320.11
1469052000,1314.11,1330.82,1314.11,1318.83
1469138400,1318.71,1332.02,1317.01,1320
1469397600,1317.01,1319.41,1315.11,1319.04
1469484000,1317.43,1327.32,1316.51,1319.99
1469570400,1330.98,1340.83,1327.32,1327.8
1469656800,1340.83,1345.64,1331.42,1333.63
1469743200,1334.53,1354.65,1327.12,1350.34
1470002400,1350.14,1354.85,1346.94,1352.74
1470088800,1353.45,1367.36,1347.94,1365.76
1470175200,1363.76,1366.06,1354.65,1357.45
1470261600,1355.75,1362.95,1348.34,1360.15
1470348000,1358.95,1362.15,1335.03,1337.73
1470607200,1331.32,1336.73,1329.12,1334.73
1470693600,1343.14,1346.14,1329.82,1340.35
1470780000,1346.14,1355.55,1346.04,1350.5
1470866400,1342.93,1351.74,1336.13,1343.84
1470952800,1338.13,1353.14,1334.53,1337.13
1471212000,1337.83,1341.93,1334.93,1341.63
1471298400,1343.54,1356.35,1342.33,1351.84
1471384800,1344.36,1352.64,1339.93,1341.9
1471471200,1352.64,1355.75,1349.54,1352.54
1471557600,1349.5,1351.44,1335.73,1344.66
1471816800,1335.73,1339.03,1334.63,1339.03
1471903200,1338.33,1342.53,1335.63,1341.93
1471989600,1338.53,1338.53,1324.22,1325.72
1472076000,1322.71,1325.32,1318.31,1321.41
1472162400,1325.12,1341.83,1321.41,1322.81
1472421600,1316.31,1324.32,1316.31,1324.22
1472508000,1323.32,1323.42,1309.3,1313
1472594400,1311.6,1315.01,1307.6,1308.2
1472680800,1306.6,1314.41,1302.79,1313.51
1472767200,1310.9,1328.02,1310.5,1323.42
1473112800,1324.62,1348.54,1324.52,1326.71
1473199200,1349.74,1351.84,1345.24,1345.64
1473285600,1346.14,1346.74,1337.03,1338.13
1473372000,1339.83,1339.83,1329.32,1331.42
1473631200,1328.32,1330.62,1321.21,1322.31
1473717600,1325.92,1325.92,1316.31,1320.31
1473804000,1320.51,1323.62,1320.51,1322.81
1473890400,1322.01,1322.01,1312.1,1314.81
1473976800,1324.23,1327.62,1313.21,1317.47
1474408800,1334.06,1339.93,1325.32,1335.72
1474495200,1339.93,1339.93,1339.53,1339.72
1474840800,1336.14,1343.13,1329.32,1341.64
1474927200,1326.28,1330.02,1322.51,1329.48
1475100000,1322.51,1326.32,1316.01,1323.01
1475186400,1321.91,1329.02,1314.21,1314.61
1475445600,1314.81,1318.11,1309.5,1310.3
1475532000,1308.9,1311.5,1267.56,1267.56
1475618400,1273.37,1275.27,1262.55,1266.46
1475704800,1266.56,1266.56,1251.14,1264.19
1475791200,1255.15,1264.86,1250.74,1262.46
1476050400,1260.05,1261.65,1258.15,1258.75
1476136800,1260.15,1260.15,1255.05,1256.56
1476223200,1256.86,1259.95,1252.95,1259.57
1476309600,1258.73,1260.25,1255.15,1256.21
1476396000,1255.15,1255.15,1251.84,1254.35
1476655200,1257.82,1262.15,1251.14,1260.83
1476741600,1262.48,1264.16,1262.15,1262.41
1476828000,1264.16,1272.76,1264.16,1269.16
1476914400,1271.26,1271.76,1266.76,1266.86
1477260000,1270.46,1270.46,1263.06,1263.26
1477346400,1265.36,1275.37,1265.36,1273.17
1477432800,1275.27,1275.27,1271.26,1275.2
1477519200,1270.66,1270.66,1270.66,1270.66
1477605600,1271.56,1282.77,1263.26,1276.77
1477864800,1274.93,1280.57,1273.47,1274.64
1477951200,1280.57,1291.98,1280.27,1287.68
1478037600,1289.58,1308.3,1289.58,1308.1
1478124000,1297.69,1304.4,1288.58,1303.4
1478210400,1301,1301.29,1293.29,1299.5
1478473200,1293.29,1295.79,1281.47,1288.55
1478559600,1285.38,1290.68,1274.47,1274.67
1478646000,1273.47,1319.91,1271.26,1273.87
1478732400,1275.67,1288.78,1254.55,1266.76
1478818800,1254.95,1259.95,1220.31,1224.72
1479078000,1229.02,1230.72,1211.6,1222.41
1479164400,1225.52,1227.22,1223.72,1225.22
1479250800,1230.52,1230.52,1224.22,1224.62
1479337200,1225.82,1226.22,1212.2,1217.71
1479423600,1213.11,1213.11,1208.4,1209.7
1479769200,1211.6,1212.3,1208.8,1212.2
1479855600,1214.01,1215.01,1187.98,1190.28
1480028400,1178.17,1190.48,1178.17,1179.37
1480287600,1189.18,1191.38,1189.18,1189.77
1480374000,1194.39,1195.99,1180.57,1189.08
1480460400,1188.28,1194.49,1169.06,1171.96
1480546800,1173.87,1175.77,1161.15,1168.06
1480633200,1173.47,1178.47,1167.56,1176.27
1480892400,1182.98,1187.88,1158.15,1175.17
1480978800,1172.06,1175.67,1168.26,1168.76
1481065200,1168.86,1179.67,1167.56,1176.17
1481151600,1174.97,1178.97,1170.26,1170.96
1481238000,1167.76,1169.96,1157.15,1160.55
1481497200,1159.45,1165.06,1154.15,1164.66
1481583600,1164.66,1165.16,1156.55,1157.85
1481670000,1160.95,1165.16,1143.14,1162.46
1481756400,1140.93,1144.44,1125.02,1128.92
1481842800,1128.02,1142.04,1128.02,1136.43
1482102000,1140.81,1141.83,1134.63,1139.11
