time,open,high,low,close
1401975000,1928.52,1941.74,1922.93,1940.46
1402061400,1942.41,1949.44,1942.41,1949.44
1402320600,1948.97,1955.55,1947.16,1951.27
1402407000,1950.34,1950.86,1944.64,1950.79
1402493400,1949.37,1949.37,1940.08,1943.89
1402579800,1943.35,1943.35,1925.78,1930.11
1402666200,1930.8,1937.3,1927.69,1936.16
1402925400,1934.84,1941.15,1930.91,1937.78
1403011800,1937.15,1943.69,1933.55,1941.99
1403098200,1942.73,1957.74,1939.29,1956.98
1403184600,1957.5,1959.87,1952.26,1959.48
1403271000,1960.45,1963.91,1959.17,1962.87
1403530200,1962.92,1963.74,1958.89,1962.61
1403616600,1961.97,1968.17,1948.34,1949.98
1403703000,1949.27,1960.83,1947.49,1959.53
1403789400,1959.89,1959.89,1944.69,1957.22
1403875800,1956.56,1961.47,1952.18,1960.96
1404135000,1960.79,1964.24,1958.22,1960.23
1404221400,1962.29,1978.58,1962.29,1973.32
1404307800,1973.06,1976.67,1972.58,1974.62
1404394200,1975.88,1985.59,1975.88,1985.44
1404739800,1984.22,1984.22,1974.88,1977.65
1404826200,1976.39,1976.39,1959.46,1963.71
1404912600,1965.1,1974.15,1965.1,1972.83
1404999000,1966.67,1969.84,1952.86,1964.68
1405085400,1965.76,1968.67,1959.63,1967.57
1405344600,1969.86,1979.85,1969.86,1977.1
1405431000,1977.36,1982.52,1965.34,1973.28
1405517400,1976.35,1983.94,1975.67,1981.57
1405603800,1979.75,1981.8,1955.59,1958.12
1405690200,1961.54,1979.91,1960.82,1978.22
1405949400,1976.93,1976.93,1965.77,1973.63
1406035800,1975.65,1986.24,1975.65,1983.53
1406122200,1985.32,1989.23,1982.44,1987.01
1406208600,1988.07,1991.39,1985.79,1987.98
1406295000,1984.6,1984.6,1974.37,1978.34
1406554200,1978.25,1981.52,1967.31,1978.91
1406640600,1980.03,1984.85,1969.95,1969.95
1406727000,1973.21,1978.9,1962.42,1970.07
1406813400,1965.14,1965.14,1930.67,1930.67
1406899800,1929.8,1937.35,1916.37,1925.15
1407159000,1926.62,1942.92,1921.2,1938.99
1407245400,1936.34,1936.34,1913.77,1920.21
1407331800,1917.29,1927.91,1911.45,1920.24
1407418200,1923.03,1928.89,1904.78,1909.57
1407504600,1910.35,1932.38,1909.01,1931.59
1407763800,1933.43,1944.9,1933.43,1936.92
1407850200,1935.73,1939.65,1928.29,1933.75
1407936600,1935.6,1948.41,1935.6,1946.72
1408023000,1947.41,1955.23,1947.41,1955.18
1408109400,1958.87,1964.04,1941.5,1955.06
1408368600,1958.36,1971.99,1958.36,1971.74
1408455000,1972.73,1982.57,1972.73,1981.6
1408541400,1980.46,1988.57,1977.68,1986.51
1408627800,1986.82,1994.76,1986.82,1992.37
1408714200,1992.6,1993.54,1984.76,1988.4
1408973400,1991.74,2001.95,1991.74,1997.92
1409059800,1998.59,2005.04,1998.59,2000.02
1409146200,2000.54,2002.14,1996.2,2000.12
1409232600,1997.42,1998.55,1990.52,1996.74
1409319000,1998.45,2003.38,1994.65,2003.37
1409664600,2004.07,2006.12,1994.85,2002.28
1409751000,2003.57,2009.28,1998.14,2000.72
1409837400,2001.67,2011.17,1992.54,1997.65
1409923800,1998,2007.71,1990.1,2007.71
1410183000,2007.17,2007.17,1995.6,2001.54
1410269400,2000.73,2001.01,1984.61,1988.44
1410355800,1988.41,1996.66,1982.99,1995.69
1410442200,1992.85,1997.65,1985.93,1997.45
1410528600,1996.74,1996.74,1980.26,1985.54
1410787800,1986.04,1987.18,1978.48,1984.13
1410874200,1981.93,2002.28,1979.06,1998.98
1410960600,1999.3,2010.74,1993.29,2001.57
1411047000,2003.07,2012.34,2003.07,2011.36
1411133400,2012.74,2019.26,2006.59,2010.4
1411392600,2009.08,2009.08,1991.01,1994.29
1411479000,1992.78,1995.41,1982.77,1982.77
1411565400,1983.34,1999.79,1978.63,1998.3
1411651800,1997.32,1997.32,1965.99,1965.99
1411738200,1966.22,1986.37,1966.22,1982.85
1411997400,1978.96,1981.28,1964.04,1977.8
1412083800,1978.21,1985.17,1968.96,1972.29
1412170200,1971.44,1971.44,1941.72,1946.16
1412256600,1945.83,1952.32,1926.03,1946.17
1412343000,1948.12,1971.19,1948.12,1967.9
1412602200,1970.01,1977.84,1958.43,1964.82
1412688600,1962.36,1962.36,1934.87,1935.1
1412775000,1935.55,1970.36,1925.25,1968.89
1412861400,1967.68,1967.68,1927.56,1928.21
1412947800,1925.63,1936.98,1906.05,1906.13
1413207000,1905.65,1912.09,1874.14,1874.74
1413293400,1877.11,1898.71,1871.79,1877.7
1413379800,1874.18,1874.18,1820.66,1862.49
1413466200,1855.95,1876.01,1835.02,1862.76
1413552600,1864.91,1898.16,1864.91,1886.76
1413811800,1885.62,1905.03,1882.3,1904.01
1413898200,1909.38,1942.45,1909.38,1941.28
1413984600,1941.29,1949.31,1926.83,1927.11
1414071000,1931.02,1961.95,1931.02,1950.82
1414157400,1951.59,1965.27,1946.27,1964.58
1414416600,1962.97,1964.64,1951.37,1961.63
1414503000,1964.14,1985.05,1964.14,1985.05
1414589400,1983.29,1991.4,1969.04,1982.3
1414675800,1979.49,1999.4,1974.75,1994.65
1414762200,2001.2,2018.19,2001.2,2018.05
1415025000,2018.21,2024.46,2013.68,2017.81
1415111400,2015.81,2015.98,2001.01,2012.1
1415197800,2015.29,2023.77,2014.42,2023.57
1415284200,2023.33,2031.61,2015.86,2031.21
1415370600,2032.36,2034.26,2025.07,2031.92
1415629800,2032.01,2038.7,2030.17,2038.26
1415716200,2038.2,2041.28,2035.28,2039.68
1415802600,2037.75,2040.33,2031.95,2038.25
1415889000,2039.21,2046.18,2030.44,2039.33
1415975400,2039.74,2042.22,2035.2,2039.82
1416234600,2038.29,2043.07,2034.46,2041.32
1416321000,2041.48,2056.08,2041.48,2051.8
1416407400,2051.16,2052.14,2040.37,2048.72
1416493800,2045.87,2053.84,2040.49,2052.75
1416580200,2057.46,2071.46,2056.75,2063.5
1416839400,2065.07,2070.17,2065.07,2069.41
1416925800,2070.15,2074.21,2064.75,2067.03
1417012200,2067.36,2073.29,2066.62,2072.83
1417185000,2074.78,2075.76,2065.06,2067.56
1417444200,2065.78,2065.78,2049.57,2053.44
1417530600,2053.77,2068.77,2053.77,2066.55
1417617000,2067.45,2076.28,2066.65,2074.33
1417703400,2073.64,2077.34,2062.34,2071.92
1417789800,2072.78,2079.47,2070.81,2075.37
1418049000,2074.84,2075.78,2054.27,2060.31
1418135400,2056.55,2060.6,2034.17,2059.82
1418221800,2058.86,2058.86,2024.26,2026.14
1418308200,2027.92,2055.53,2027.92,2035.33
1418394600,2030.36,2032.25,2002.33,2002.33
1418653800,2005.03,2018.69,1982.26,1989.63
1418740200,1986.71,2016.89,1972.56,1972.74
1418826600,1973.77,2016.75,1973.77,2012.89
1418913000,2018.98,2061.23,2018.98,2061.23
1418999400,2061.04,2077.85,2061.03,2070.65
1419258600,2069.28,2078.76,2069.28,2078.54
1419345000,2081.48,2086.73,2079.77,2082.17
1419431400,2083.25,2087.56,2081.86,2081.88
1419604200,2084.3,2092.7,2084.3,2088.77
1419863400,2087.63,2093.55,2085.75,2090.57
1419949800,2088.49,2088.49,2079.53,2080.35
1420036200,2082.11,2085.58,2057.94,2058.9
1420209000,2058.9,2072.36,2046.04,2058.2
1420468200,2054.44,2054.44,2017.34,2020.58
1420554600,2022.15,2030.25,1992.44,2002.61
1420641000,2005.55,2029.61,2005.55,2025.9
1420727400,2030.61,2064.08,2030.61,2062.14
1420813800,2063.45,2064.43,2038.33,2044.81
1421073000,2046.13,2049.3,2022.58,2028.26
1421159400,2031.58,2056.93,2008.25,2023.03
1421245800,2018.4,2018.4,1988.44,2011.27
1421332200,2013.75,2021.35,1991.47,1992.67
1421418600,1992.25,2020.46,1988.12,2019.42
1421764200,2020.76,2028.94,2004.49,2022.55
1421850600,2020.19,2038.29,2012.04,2032.12
1421937000,2034.3,2064.62,2026.38,2063.15
1422023400,2062.98,2062.98,2050.54,2051.82
1422282600,2050.42,2057.62,2040.97,2057.09
1422369000,2047.86,2047.86,2019.91,2029.55
1422455400,2032.34,2042.49,2001.49,2002.16
1422541800,2002.45,2024.64,1989.18,2021.25
1422628200,2019.35,2023.32,1993.38,1994.99
1422887400,1996.67,2021.66,1980.9,2020.85
1422973800,2022.71,2050.3,2022.71,2050.03
1423060200,2048.86,2054.74,2036.72,2041.51
1423146600,2043.45,2063.55,2043.45,2062.52
1423233000,2062.28,2072.4,2049.97,2055.47
1423492200,2053.47,2056.16,2041.88,2046.74
1423578600,2049.38,2070.86,2048.62,2068.59
1423665000,2068.55,2073.48,2057.99,2068.53
1423751400,2069.98,2088.53,2069.98,2088.48
1423837800,2088.78,2097.03,2086.7,2096.99
1424183400,2096.47,2101.3,2089.8,2100.34
1424269800,2099.16,2100.23,2092.15,2099.68
1424356200,2099.25,2102.13,2090.79,2097.45
1424442600,2097.65,2110.61,2085.44,2110.3
1424701800,2109.83,2110.05,2103,2109.66
1424788200,2109.1,2117.94,2105.87,2115.48
1424874600,2115.3,2119.59,2109.89,2113.86
1424961000,2113.91,2113.91,2103.76,2110.74
1425047400,2110.88,2112.74,2103.75,2104.5
1425306600,2105.23,2117.52,2104.5,2117.39
1425393000,2115.76,2115.76,2098.26,2107.78
1425479400,2107.72,2107.72,2087.62,2098.53
1425565800,2098.54,2104.25,2095.22,2101.04
1425652200,2100.91,2100.91,2067.27,2071.26
1425907800,2072.25,2083.49,2072.21,2079.43
1425994200,2076.14,2076.14,2044.16,2044.16
1426080600,2044.69,2050.08,2039.69,2040.24
1426167000,2041.1,2066.41,2041.1,2065.95
1426253400,2064.56,2064.56,2041.17,2053.4
1426512600,2055.35,2081.41,2055.35,2081.19
1426599000,2080.59,2080.59,2065.08,2074.28
1426685400,2072.84,2106.85,2061.23,2099.5
1426771800,2098.69,2098.69,2085.56,2089.27
1426858200,2090.32,2113.92,2090.32,2108.1
1427117400,2107.99,2114.86,2104.42,2104.42
1427203800,2103.94,2107.63,2091.5,2091.5
1427290200,2093.1,2097.43,2061.05,2061.05
1427376600,2059.94,2067.15,2045.5,2056.15
1427463000,2055.78,2062.83,2052.96,2061.02
1427722200,2064.11,2088.97,2064.11,2086.24
1427808600,2084.05,2084.05,2067.04,2067.89
1427895000,2067.63,2067.63,2048.38,2059.69
1427981400,2060.03,2072.17,2057.32,2066.96
1428327000,2064.87,2086.99,2056.52,2080.62
1428413400,2080.79,2089.81,2076.1,2076.33
1428499800,2076.94,2086.69,2073.3,2081.9
1428586200,2081.29,2093.31,2074.29,2091.18
1428672600,2091.51,2102.61,2091.51,2102.06
1428931800,2102.03,2107.65,2092.33,2092.43
1429018200,2092.28,2098.62,2083.24,2095.84
1429104600,2097.82,2111.91,2097.82,2106.63
1429191000,2105.96,2111.3,2100.02,2104.99
1429277400,2102.58,2102.58,2072.37,2081.18
1429536600,2084.11,2103.94,2084.11,2100.4
1429623000,2102.82,2109.64,2094.38,2097.29
1429709400,2098.27,2109.98,2091.05,2107.96
1429795800,2107.21,2120.49,2103.19,2112.93
1429882200,2112.8,2120.92,2112.8,2117.69
1430141400,2119.29,2125.92,2107.04,2108.92
1430227800,2108.35,2116.09,2094.89,2114.76
1430314200,2112.49,2113.65,2097.41,2106.85
1430400600,2105.52,2105.52,2077.59,2085.51
1430487000,2087.38,2108.41,2087.38,2108.29
1430746200,2110.23,2120.95,2110.23,2114.49
1430832600,2112.63,2115.24,2088.46,2089.46
1430919000,2091.26,2098.42,2067.93,2080.15
1431005400,2079.96,2092.9,2074.99,2088
1431091800,2092.13,2117.66,2092.13,2116.1
1431351000,2115.56,2117.69,2104.58,2105.33
1431437400,2102.87,2105.06,2085.57,2099.12
1431523800,2099.62,2110.19,2096.04,2098.48
1431610200,2100.43,2121.45,2100.43,2121.1
1431696600,2122.07,2123.89,2116.79,2122.73
1431955800,2121.3,2131.78,2120.01,2129.2
1432042200,2129.45,2133.02,2124.5,2127.83
1432128600,2127.79,2134.72,2122.59,2125.85
1432215000,2125.55,2134.28,2122.95,2130.82
1432301400,2130.36,2132.15,2126.06,2126.06
1432647000,2125.34,2125.34,2099.18,2104.2
1432733400,2105.13,2126.22,2105.13,2123.48
1432819800,2122.27,2122.27,2112.86,2120.79
1432906200,2120.66,2120.66,2104.89,2107.39
1433165400,2108.64,2119.15,2102.54,2111.73
1433251800,2110.41,2117.59,2099.14,2109.6
1433338200,2110.64,2121.92,2109.61,2114.07
1433424600,2112.35,2112.89,2093.23,2095.84
1433511000,2095.09,2100.99,2085.67,2092.83
1433770200,2092.34,2093.01,2079.11,2079.28
1433856600,2079.07,2085.62,2072.14,2080.15
1433943000,2081.12,2108.5,2081.12,2105.2
1434029400,2106.24,2115.02,2106.24,2108.86
1434115800,2107.43,2107.43,2091.33,2094.11
1434375000,2091.34,2091.34,2072.49,2084.43
1434461400,2084.26,2097.4,2082.1,2096.29
1434547800,2097.4,2106.79,2088.86,2100.44
1434634200,2101.58,2126.65,2101.58,2121.24
1434720600,2121.03,2121.64,2109.38,2109.99
1434979800,2112.5,2129.87,2112.5,2122.85
1435066200,2123.16,2128.03,2119.89,2124.2
1435152600,2123.33,2125.1,2108.58,2108.58
1435239000,2109.96,2116.04,2101.78,2102.31
1435325400,2102.62,2108.92,2095.38,2101.49
1435584600,2098.63,2098.63,2056.64,2057.64
1435671000,2061.19,2074.28,2056.32,2063.11
1435757400,2067,2082.78,2067,2077.42
1435843800,2078.03,2085.06,2071.02,2076.78
1436189400,2073.95,2078.61,2058.4,2068.76
1436275800,2069.52,2083.74,2044.02,2081.34
1436362200,2077.66,2077.66,2044.66,2046.68
1436448600,2049.73,2074.28,2049.73,2051.31
1436535000,2052.74,2081.31,2052.74,2076.62
1436794200,2080.03,2100.67,2080.03,2099.6
1436880600,2099.72,2111.98,2098.18,2108.95
1436967000,2109.01,2114.14,2102.49,2107.4
1437053400,2110.55,2124.42,2110.55,2124.29
1437139800,2126.8,2128.91,2119.88,2126.64
1437399000,2126.85,2132.82,2123.65,2128.28
1437485400,2127.55,2128.49,2115.4,2119.21
1437571800,2118.21,2118.51,2110,2114.15
1437658200,2114.16,2116.87,2098.63,2102.15
1437744600,2102.24,2106.01,2077.09,2079.65
1438003800,2078.19,2078.19,2063.52,2067.64
1438090200,2070.75,2095.6,2069.09,2093.25
1438176600,2094.7,2110.6,2094.08,2108.57
1438263000,2106.78,2110.48,2094.97,2108.63
1438349400,2111.6,2114.24,2102.07,2103.84
1438608600,2104.49,2105.7,2087.31,2098.04
1438695000,2097.68,2102.51,2088.6,2093.32
1438781400,2095.27,2112.66,2095.27,2099.84
1438867800,2100.75,2103.32,2075.53,2083.56
1438954200,2082.61,2082.61,2067.91,2077.57
1439213400,2080.98,2105.35,2080.98,2104.18
1439299800,2102.66,2102.66,2076.49,2084.07
1439386200,2081.1,2089.06,2052.09,2086.05
1439472600,2086.19,2092.93,2078.26,2083.39
1439559000,2083.15,2092.45,2080.61,2091.54
1439818200,2089.7,2102.87,2079.3,2102.44
1439904600,2101.99,2103.47,2094.14,2096.92
1439991000,2095.69,2096.17,2070.53,2079.61
1440077400,2076.61,2076.61,2035.73,2035.73
1440163800,2034.08,2034.08,1970.89,1970.89
1440423000,1965.15,1965.15,1867.01,1893.21
1440509400,1898.08,1948.04,1867.08,1867.61
1440595800,1872.75,1943.09,1872.75,1940.51
1440682200,1942.77,1989.6,1942.77,1987.66
1440768600,1986.06,1993.48,1975.19,1988.87
1441027800,1986.73,1986.73,1965.98,1972.18
1441114200,1970.09,1970.09,1903.07,1913.85
1441200600,1916.52,1948.91,1916.52,1948.86
1441287000,1950.79,1975.01,1944.72,1951.13
1441373400,1947.76,1947.76,1911.21,1921.22
1441719000,1927.3,1970.42,1927.3,1969.41
1441805400,1971.45,1988.63,1937.88,1942.04
1441891800,1941.59,1965.29,1937.19,1952.29
1441978200,1951.45,1961.05,1939.19,1961.05
1442237400,1963.06,1963.06,1948.27,1953.03
1442323800,1955.1,1983.19,1954.3,1978.09
1442410200,1978.02,1997.26,1977.93,1995.31
1442496600,1995.33,2020.86,1986.73,1990.2
1442583000,1989.66,1989.66,1953.45,1958.03
1442842200,1960.84,1979.64,1955.8,1966.97
1442928600,1961.39,1961.39,1929.22,1942.74
1443015000,1943.24,1949.52,1932.57,1938.76
1443101400,1934.81,1937.17,1908.92,1932.24
1443187800,1935.93,1952.89,1921.5,1931.34
1443447000,1929.18,1929.18,1879.21,1881.77
1443533400,1881.9,1899.48,1871.91,1884.09
1443619800,1887.14,1920.53,1887.14,1920.03
1443706200,1919.65,1927.21,1900.7,1923.82
1443792600,1921.77,1951.36,1893.7,1951.36
1444051800,1954.33,1989.17,1954.33,1987.05
1444138200,1986.63,1991.62,1971.99,1979.92
1444224600,1982.34,1999.31,1976.44,1995.83
1444311000,1994.01,2016.5,1987.53,2013.43
1444397400,2013.73,2020.13,2007.61,2014.89
1444656600,2015.65,2018.66,2010.55,2017.46
1444743000,2015,2022.34,2001.78,2003.69
1444829400,2003.66,2009.56,1990.73,1994.24
1444915800,1996.47,2024.15,1996.47,2023.86
1445002200,2024.37,2033.54,2020.46,2033.11
1445261400,2031.73,2034.45,2022.31,2033.66
1445347800,2033.13,2039.12,2026.61,2030.77
1445434200,2033.47,2037.97,2017.22,2018.94
1445520600,2021.88,2055.2,2021.88,2052.51
1445607000,2058.19,2079.74,2058.19,2075.15
1445866200,2075.08,2075.14,2066.53,2071.18
1445952600,2068.75,2070.37,2058.84,2065.89
1446039000,2066.48,2090.35,2063.11,2090.35
1446125400,2088.35,2092.52,2082.63,2089.41
1446211800,2090,2094.32,2079.34,2079.36
1446474600,2080.76,2106.2,2080.76,2104.05
1446561000,2102.63,2116.48,2097.51,2109.79
1446647400,2110.6,2114.59,2096.98,2102.31
1446733800,2101.68,2108.78,2090.41,2099.93
1446820200,2098.6,2101.91,2083.74,2099.2
1447079400,2096.56,2096.56,2068.24,2078.58
1447165800,2077.19,2083.67,2069.91,2081.72
1447252200,2083.41,2086.94,2074.85,2075
1447338600,2072.29,2072.29,2045.66,2045.97
1447425000,2044.64,2044.64,2022.02,2023.04
1447684200,2022.08,2053.22,2019.39,2053.19
1447770600,2053.67,2066.69,2045.9,2050.44
1447857000,2051.99,2085.31,2051.99,2083.58
1447943400,2083.7,2086.74,2078.76,2081.24
1448029800,2082.82,2097.06,2082.82,2089.17
1448289000,2089.41,2095.61,2081.39,2086.59
1448375400,2084.42,2094.12,2070.29,2089.14
1448461800,2089.3,2093,2086.3,2088.87
1448634600,2088.82,2093.29,2084.13,2090.11
1448893800,2090.95,2093.81,2080.41,2080.41
1448980200,2082.93,2103.37,2082.93,2102.63
1449066600,2101.71,2104.27,2077.11,2079.51
1449153000,2080.71,2085,2042.35,2049.62
1449239400,2051.24,2093.84,2051.24,2091.69
1449498600,2090.42,2090.42,2066.78,2077.07
1449585000,2073.39,2073.85,2052.32,2063.59
1449671400,2061.17,2080.33,2036.53,2047.62
1449757800,2047.93,2067.65,2045.67,2052.23
1449844200,2047.27,2047.27,2008.8,2012.37
1450103400,2013.37,2022.92,1993.26,2021.94
1450189800,2025.55,2053.87,2025.55,2043.41
1450276200,2046.5,2076.72,2042.43,2073.07
1450362600,2073.76,2076.37,2041.66,2041.89
1450449000,2040.81,2040.81,2005.33,2005.55
1450708200,2010.27,2022.9,2005.93,2021.15
1450794600,2023.15,2042.74,2020.49,2038.97
1450881000,2042.2,2064.73,2042.2,2064.29
1450967400,2063.52,2067.36,2058.73,2060.99
1451313000,2057.77,2057.77,2044.2,2056.5
1451399400,2060.54,2081.56,2060.54,2078.36
1451485800,2077.34,2077.34,2061.97,2063.36
1451572200,2060.59,2062.54,2043.62,2043.94
1451917800,2038.2,2038.2,1989.68,2012.66
1452004200,2013.78,2021.94,2004.17,2016.71
1452090600,2011.71,2011.71,1979.05,1990.26
1452177000,1985.32,1985.32,1938.83,1943.09
1452263400,1945.97,1960.4,1918.46,1922.03
1452522600,1926.12,1935.65,1901.1,1923.67
1452609000,1927.83,1947.38,1914.35,1938.68
1452695400,1940.34,1950.33,1886.41,1890.28
1452781800,1891.68,1934.47,1878.93,1921.84
1452868200,1916.68,1916.68,1857.83,1880.33
1453213800,1888.66,1901.44,1864.6,1881.33
1453300200,1876.18,1876.18,1812.29,1859.33
1453386600,1861.46,1889.85,1848.98,1868.99
1453473000,1877.4,1908.85,1877.4,1906.9
1453732200,1906.28,1906.28,1875.97,1877.08
1453818600,1878.79,1906.73,1878.79,1903.63
1453905000,1902.52,1916.99,1872.7,1882.95
1453991400,1885.22,1902.96,1873.65,1893.36
1454077800,1894,1940.24,1894,1940.24
1454337000,1936.94,1947.2,1920.3,1939.38
1454423400,1935.26,1935.26,1897.29,1903.03
1454509800,1907.07,1918.01,1872.23,1912.53
1454596200,1911.67,1927.35,1900.52,1915.45
1454682600,1913.07,1913.07,1872.65,1880.05
1454941800,1873.25,1873.25,1828.46,1853.44
1455028200,1848.46,1868.25,1834.94,1852.21
1455114600,1857.1,1881.6,1850.32,1851.86
1455201000,1847,1847,1810.1,1829.08
1455287400,1833.4,1864.78,1833.4,1864.78
1455633000,1871.44,1895.77,1871.44,1895.58
1455719400,1898.8,1930.68,1898.8,1926.82
1455805800,1927.57,1930,1915.09,1917.83
1455892200,1916.74,1918.78,1902.17,1917.78
1456151400,1924.44,1946.7,1924.44,1945.5
1456237800,1942.38,1942.38,1919.44,1921.27
1456324200,1917.56,1932.08,1891,1929.8
1456410600,1931.87,1951.83,1925.41,1951.7
1456497000,1954.95,1962.96,1945.78,1948.05
1456756200,1947.13,1958.27,1931.81,1932.23
1456842600,1937.09,1978.35,1937.09,1978.35
1456929000,1976.6,1986.51,1968.8,1986.45
1457015400,1985.6,1993.69,1977.37,1993.4
1457101800,1994.01,2009.13,1986.77,1999.99
1457361000,1996.11,2006.12,1989.38,2001.76
1457447400,1996.88,1996.88,1977.43,1979.26
1457533800,1981.44,1992.69,1979.84,1989.26
1457620200,1990.97,2005.08,1969.25,1989.57
1457706600,1994.71,2022.37,1994.71,2022.19
1457962200,2019.27,2024.57,2012.05,2019.64
1458048600,2015.27,2015.94,2005.23,2015.93
1458135000,2014.24,2032.02,2010.04,2027.22
1458221400,2026.9,2046.24,2022.16,2040.59
1458307800,2041.16,2052.36,2041.16,2049.58
1458567000,2047.88,2053.91,2043.14,2051.6
1458653400,2048.64,2056.6,2040.57,2049.8
