time,open_x,high_x,low_x,close_x,Basis_x,Volume_x,RSI_x,MACD_x,OnBalanceVolume_x,btc_dom,eth_dom,crypto_cap,crypto_cap_exc_BTC,btc_reward,silver_mean,sp500_mean,vix_mean,gold_mean,us,btc_s2f,btc_s2f_price,nlp_compound,nlp_subjectivity,nlp_polarity,sentiment_Extreme Fear,sentiment_Extreme Greed,sentiment_Fear,sentiment_Greed,sentiment_Neutral
2021-05-26,38324.35875,40843.36,37801.78875,39239.457500000004,45926.61456249999,205592220.2741919,37.70894915100152,-4695.746609309193,-1027613720.5081854,43.29730020076827,19.3363712991309,1679641849423.79,952663140566.1799,32976616.14112848,27.746499999999997,4193.785,17.87,1896.04,66.533,67.25924111542152,219859.25324274143,0.08427222222222222,0.36574341299999996,0.11436872024074071,1.0,0.0,0.0,0.0,0.0
2021-05-27,39237.715,40406.8975,37137.3975,38527.625,44987.329874999996,186124674.7053491,36.745867654520836,-4543.410185251067,-1213738395.2135344,42.96325658717524,19.269066814045473,1695820069237.1196,967318753825.7446,30872457.37497882,27.889499999999998,4201.405,17.39,1899.97,66.74950000000001,70.136307384843,253084.9306971106,0.11468809523809524,0.3135135367142857,0.11563294507142857,0.0,0.0,1.0,0.0,0.0
2021-05-28,38531.50375,38874.994999999995,34690.52125,35665.5075,43827.4278125,253466555.82716468,33.086487403533496,-4600.99785659868,-1467204951.040699,43.534291845473376,18.70873595235296,1596767161091.3535,901804420857.6548,29892496.4361271,,4207.445,16.785,,,68.96028564221757,239106.27135993793,-0.01394893617021275,0.4342373276808511,0.046323562446808506,1.0,0.0,0.0,0.0,0.0
2021-05-29,35666.09125,37339.2425,33623.64375,34604.072499999995,42645.440624999996,246466004.8351186,31.82092895362635,-4937.934297226998,-1713670955.8758175,44.05023822875417,18.221860460479334,1494192794277.3225,836085087764.0762,27237217.13936704,,,,,,70.74648103140576,260559.20755751053,-0.13685,0.3868055555714286,-0.047966269857142856,1.0,0.0,0.0,0.0,0.0
2021-05-30,34601.31875,36493.175,33386.25375,35641.384999999995,41636.72381249999,153130556.67591882,34.460007373729034,-4844.398837072607,-1560540399.1998987,44.13197134581621,18.168603987079628,1491584030135.2354,833367428840.6104,33235125.09114662,27.944,,,1904.385,66.7995,56.992960556882046,126025.21407895364,-0.006407142857142826,0.4633701813571428,0.11348781175,1.0,0.0,0.0,0.0,0.0
2021-05-31,35637.880000000005,37500.305,34144.95375,37248.6075,40665.212687499996,190968156.39802253,38.43590027874374,-4587.69776330979,-1369572242.801876,43.377043887627146,18.744743563668813,1575778256359.2817,892576715931.2817,33914623.68125536,27.951999999999998,,,1903.2,67.482,58.208316464970764,135284.4507659367,-0.043596,0.38131313128,0.09275505047999999,1.0,0.0,0.0,0.0,0.0
2021-06-01,37241.86,37897.4225,35692.05,36687.73375,40020.1245625,173428513.26343414,37.57911788221455,-4379.039297959323,-1543000756.0653102,42.734670712415976,19.136978958127518,1620361224612.4045,927897420193.9197,34238305.81555942,27.991999999999997,4209.275,17.564999999999998,1901.8899999999999,68.362,57.80113846941386,132130.91185078933,0.045919999999999996,0.32922414623999996,0.04483946604,0.0,1.0,0.0,0.0,0.0
2021-06-02,36693.42375,38228.36,35925.41,37580.10375,39415.401874999996,134131469.59683277,39.875126828888575,-4094.470650770674,-1408869286.4684777,42.44712828553413,18.93299193523078,1638198708795.6821,942874735762.9272,41033277.7360982,27.7605,4207.465,17.674999999999997,1889.0900000000001,68.8115,49.447087091429616,78200.75526870618,0.13505600000000004,0.34250505056,0.14224278499999998,0.0,1.0,0.0,0.0,0.0
2021-06-03,37564.56625,39475.25,37175.994999999995,39247.1125,38885.336937500004,138575889.01138902,44.01771733449036,-3691.8766177793295,-1270293397.4570887,42.32344262957977,19.00357235456709,1699188269759.418,980037306121.3242,37237145.28549553,27.7605,4192.145,17.880000000000003,1881.12,69.125,55.840946917709815,117668.29877723605,0.007031250000000024,0.3156563401875001,0.08947815206249998,0.0,1.0,0.0,0.0,0.0
2021-06-04,39247.838749999995,39282.901249999995,35562.9475,36835.5475,38389.427437499995,179416699.70520842,39.75079113495718,-3526.756829905439,-1449710097.1622972,42.334583240661715,19.147111964028213,1683267846158.1387,970669247070.3574,32433139.61324548,,4217.965,17.259999999999998,,,62.663954969564365,173331.6878925336,-0.010989361702127663,0.40306582800000007,0.060610296531914895,0.0,0.0,0.0,1.0,0.0
2021-06-05,36836.99875,37937.58625,34809.62125,35521.91,37844.3484375,157476457.42781192,37.612025209407506,-3461.990109150617,-1607186554.5901089,42.19041664149572,19.237932779415246,1606663283685.8374,928767393684.0873,31004148.54250827,,,,,,62.6666950286111,173357.15512613705,0.13224210526315788,0.2435418882105263,0.08796960834210528,0.0,0.0,0.0,1.0,0.0
2021-06-06,35523.337499999994,36469.698749999996,35228.43875,35799.365,37457.37531249999,110070069.3879347,38.366517645032765,-3349.660910734153,-1497116485.2021742,41.880480087739826,19.445224730437104,1595171923455.6558,927123316667.7859,34551597.29480198,27.7935,,,1894.06,69.31,54.73165309349815,109996.71965210637,0.29105,0.3452178649117647,0.16558984449999997,1.0,0.0,0.0,0.0,0.0
2021-06-07,35808.54,36810.955,33306.775,33552.47125,36992.162625,150219601.5314576,34.70708956196577,-3402.7203175504937,-1647336086.7336318,41.635538279284035,19.75464362493173,1560671321392.9502,910880519346.0688,32065211.20618516,27.732,4227.9349999999995,16.884999999999998,1895.51,69.631,61.73016802696517,164804.70867675662,0.07820937499999994,0.3936634763437499,0.23191981196874997,1.0,0.0,0.0,0.0,0.0
2021-06-08,33547.207500000004,34059.61625000001,30995.88,33381.825,36828.0644375,208609208.93415317,34.43831518424384,-3419.126444628251,-1855945295.6677852,41.71211209896076,19.71157426184995,1503900209555.148,876600658518.8978,31680869.69671912,27.6525,4230.530000000001,16.82,1889.775,69.866,55.104164877613755,112532.46210902453,0.09865810810810813,0.3896264771351351,0.1538887075810811,0.0,0.0,0.0,0.0,1.0
2021-06-09,33382.41,37534.05875,32398.73,37385.37125,36671.395,205712284.33274773,45.16336209615032,-3073.6446331406987,-1650233011.3350372,42.67892180205338,19.17261235245919,1552775478641.4585,889586535020.3647,29082024.72863661,27.837,4226.264999999999,17.54,1892.9650000000001,69.90950000000001,65.16560136701509,197696.9650076028,0.03277113402061853,0.3316193352371133,0.09876275331958763,0.0,1.0,0.0,0.0,0.0
2021-06-10,37389.865000000005,38453.14625,35798.25,36674.848750000005,36642.343625,169371179.89806378,43.794222679851934,-2824.6205684921542,-1819604191.2331011,43.87426596180049,18.668330122625136,1582046768576.1143,888037483410.4891,28990968.60722536,27.667,4233.875,17.145,1888.4650000000001,70.43950000000001,69.5863479653825,246478.44338681092,0.12743302752293575,0.3568648190091743,0.09420960589908255,,,,,
2021-06-11,36677.415,37680.48625,35935.25125,37334.85625,36636.5501875,121467446.84193195,45.44863908672326,-2544.6766652091947,-1698136744.391169,44.93930584956048,18.17324336309777,1543340487539.1978,849854403620.5625,25753794.50716802,,4245.174999999999,15.92,,,78.20454029664772,364886.3053718418,0.1252387096774194,0.397227096860215,0.09795740590322584,,,,,
2021-06-12,37324.2725,37452.712499999994,34619.005000000005,35559.09625,36680.74275,126067267.13267803,41.87701959457279,-2438.004300355491,-1824204011.5238469,45.06942069462103,18.135705920988997,1514488874955.421,831814792212.2783,31189778.55938228,,,,,,62.210896780179,169156.80161364473,0.21520312499999997,0.34697832115625,0.11326619996875,,,,,
2021-06-13,35549.53,39370.15,34763.20625,39021.7875,36691.679187500005,166866096.77495307,50.1103384934243,-2050.4194783150624,-1657337914.748894,44.96087511312139,18.27882229376974,1553208703224.8916,854601006684.0391,31382108.55365283,27.860500000000002,,,1870.7150000000001,70.976,62.21363650620639,169181.8334081396,0.03461599999999999,0.31128098294000006,0.04225182589999999,1.0,0.0,0.0,0.0,0.0
2021-06-14,39028.635,41037.2575,38738.9025,40528.28125,36801.848249999995,221799119.09343484,53.21549492165677,-1603.2134128609923,-1435538795.655459,45.58488674400061,18.114855484145828,1634872949916.0498,889580881628.4626,36421303.12041774,27.744999999999997,4251.735000000001,16.22,1862.375,71.79650000000001,60.83385097654032,156901.24634191586,0.09631578947368423,0.41415098669473677,0.09530016326315786,0.0,0.0,1.0,0.0,0.0
2021-06-15,40527.932499999995,41341.75125,39525.73625,40155.34875,36847.642812499995,170544803.58847106,52.34689830947347,-1264.3176531706404,-1606083599.2439303,45.78692014747145,18.05231974727608,1651309453041.0361,895231330055.1462,34465050.9411636,27.2945,4250.93,16.64,1835.51,72.0425,62.69411286979032,173612.132541631,0.3138684210526316,0.37918302703508777,0.14710717768421053,0.0,0.0,1.0,0.0,0.0
2021-06-16,40150.92125,40499.45125,38110.35,38339.74625,36838.248875,175769614.03328148,48.220652008094675,-1129.2272414112995,-1781853213.2772117,45.865760998524365,17.805254573795356,1603716375608.4019,868168915902.3005,31780141.80005743,26.438499999999998,4236.29,17.564999999999998,1792.9499999999998,71.356,66.77451847352765,214580.53481714902,0.18380483870967743,0.33701313246774195,0.16011875667741934,0.0,0.0,1.0,0.0,0.0
2021-06-17,38343.78375,39562.62375,37369.70125,38082.21875,36959.084437499994,167517874.6611165,47.64694995056409,-1031.0619929797786,-1949371087.9383283,45.74516004073579,17.614315454656147,1565326300741.567,849264577612.1919,32585835.14384378,26.2235,4221.110000000001,18.115,1771.21,71.2315,63.18170720482664,178190.7318328382,0.031106666666666664,0.34703326920000005,0.11920133880000003,0.0,0.0,1.0,0.0,0.0
2021-06-18,38086.86375,38199.99875,35126.43625,35817.72625,37019.767125,149551080.62789717,42.82212809719219,-1123.045180186079,-2098922168.5662255,45.45459194530757,17.58677939592247,1523379623477.6826,830878420328.7766,29858234.31511843,,4185.62,18.835,,,66.24162631173274,208880.6775130814,0.126142,0.27906767674,0.07435421176000001,1.0,0.0,0.0,0.0,0.0
2021-06-19,35816.45625,36472.5975,34814.69375,35488.03,37012.09937499999,111603389.88430986,42.152826666562405,-1208.6140997330558,-2210525558.4505353,45.45821754892537,17.406139011342773,1470277684610.9558,801936144222.1934,23856840.00185822,,,,,,79.74994033432701,389683.65120139054,-0.06738,0.3759962722333333,0.0348584055,1.0,0.0,0.0,0.0,0.0
2021-06-20,35483.082500000004,36161.161250000005,33336.48125,35593.205,36929.32925,137694730.47023612,42.46189364082853,-1253.4918674723313,-2072830827.9802992,45.43258323060226,17.498384844886793,1466007827271.3765,799978630313.8289,23743052.0992393,25.886000000000003,,,1775.365,72.2175,78.2336335777958,365342.60300266877,0.12325306122448981,0.38246176159183665,0.13093163355102044,1.0,0.0,0.0,0.0,0.0
2021-06-21,35598.472499999996,35743.125,31256.106249999997,31614.504999999997,36675.6678125,250032216.92887428,34.87442483675598,-1591.7568778951563,-2322863044.9091735,46.0809253827404,17.546389461112078,1368876957609.8977,739000025134.1475,23126700.27996504,25.842,4199.1,19.81,1781.065,73.04750000000001,78.2363733038232,365385.59337202937,0.021745454545454544,0.29016873277272726,0.08105630165909089,1.0,0.0,0.0,0.0,0.0
2021-06-22,31622.5975,33297.3725,28803.915,32507.995,36422.062374999994,258281801.15594155,37.57222364032379,-1767.364086882897,-2064581243.753232,47.486251113291026,17.32438568884519,1265704153718.6265,664647371080.2714,19804046.13029002,25.832,4235.52,17.29,1779.0549999999998,73.0625,90.2754781535157,591034.2824929388,0.040160655737704914,0.27471726434426225,0.04737871,1.0,0.0,0.0,0.0,0.0
2021-06-23,32510.05625,34864.275,31704.5225,33675.52125,36143.48281249999,184742933.5087604,41.01087964687878,-1791.67118410255,-1879838310.2444715,47.56624000220725,17.172212595678843,1304643265644.282,684208863716.7795,23621428.3310873,25.8975,4245.55,16.28,1776.81,73.27000000000001,81.34005172572967,416409.938161317,0.011611627906976736,0.33223413677906977,0.0910278015116279,1.0,0.0,0.0,0.0,0.0
2021-06-24,33676.78999999999,35296.9875,32306.62375,34657.795,36034.59518749999,122516176.78394508,43.81489139778154,-1711.9392809657766,-1757322133.4605265,47.19318784919799,16.963250401594763,1357341249467.3262,716762009771.8538,23766132.38608606,26.0205,4261.725,15.975000000000001,1778.775,73.6285,78.2441228145864,365507.21394166455,0.13177254901960783,0.2674088928431373,0.09111754800000003,1.0,0.0,0.0,0.0,0.0
2021-06-25,34665.244999999995,35501.9475,31280.925,31588.94,35837.94668749999,168064730.6130708,37.77362142813427,-1874.7709320014628,-1925386864.0735974,47.052934676915996,16.751300636796117,1319643920824.397,698625094655.897,24364896.16472768,,4278.485,15.825,,,74.69031150358715,312655.52161576337,0.21770344827586208,0.29525043122413797,0.1196634344137931,0.0,0.0,1.0,0.0,0.0
2021-06-26,31580.8575,32724.151250000003,30153.2925,32282.425000000003,35662.0996875,146905725.7704356,39.79381397609011,-1925.6599357245595,-1778481138.3031619,47.08329360711893,16.67214618667664,1271154632070.59,672637522710.92,18459502.48536148,,,,,,92.31660787652837,637145.1911481855,0.17396511627906983,0.2563951251395349,0.14575079418604653,1.0,0.0,0.0,0.0,0.0
2021-06-27,32285.0175,34750.54,31997.9225,34699.020000000004,35719.427124999995,118845465.4995719,46.33237923548298,-1750.8085860976444,-1659635672.8035898,47.43547640585456,16.781867080337918,1322880130691.6099,695280365578.4224,13064509.932234,26.082500000000003,,,1779.6599999999999,73.363,141.66098284690713,2685956.626984693,0.22651764705882355,0.2679384885294117,0.15060408,1.0,0.0,0.0,0.0,0.0
2021-06-28,34701.363750000004,35293.7425,33866.12875,34489.03999999999,35774.787874999995,124924895.30654867,45.86627278029822,-1610.6150946680427,-1784560568.1101384,47.23906238752252,17.25653955031182,1372866034927.9302,724367561176.0151,20581265.55963379,25.8975,4287.76,15.91,1769.0,73.102,93.3702056933071,661908.7063204809,0.13221470588235298,0.3064529220588235,0.06901852908823529,1.0,0.0,0.0,0.0,0.0
2021-06-29,34489.6025,36600.5225,34230.76375,35910.89125,35701.06387499999,130961151.12677342,49.56620242153495,-1368.9982698195709,-1653599416.983365,46.837730185879906,17.568836606941307,1408767825526.9219,748931009119.5781,21860395.24082298,25.942999999999998,4292.51,15.86,1765.92,73.4675,91.29805195948323,613831.0180014732,0.140436507936508,0.3774874500634922,0.12609448604761903,1.0,0.0,0.0,0.0,0.0
2021-06-30,35908.86125,36096.307499999995,34027.69625,35043.71000000001,35619.506937499995,117795129.75286646,47.43668778483088,-1233.2730706383518,-1771394546.7362313,46.3024259698012,18.0188807485752,1435997869065.7275,771090594392.2587,21597056.01010785,26.034999999999997,4294.07,16.009999999999998,1772.47,74.2535,93.37574741186252,662040.7154407558,0.17949347826086962,0.371867392826087,0.12707121684782607,0.0,0.0,1.0,0.0,0.0
2021-07-01,35044.35625,35053.2275,32706.896249999998,33507.6575,35428.147,112888931.92867751,43.84354698972167,-1235.4153724691505,-1884283478.664909,45.92572317011706,18.241706641580322,1400217963176.7266,757212017743.7479,22482193.59954811,26.2365,4310.33,15.545,1781.745,75.0445,85.59717485356803,494267.25699806114,0.1427809523809524,0.320266439904762,0.06566704457142858,0.0,1.0,0.0,0.0,0.0
2021-07-02,33504.64125,33980.57625,32700.394999999997,33794.1225,35339.898312499994,91376008.42265038,44.68504496549481,-1200.1630975791013,-1792907470.2422585,45.99473977805569,18.103857313606987,1372105018668.3838,741014689260.7664,20787750.55088921,,4339.465,15.305,,,91.30639290316664,614019.46473061,0.10735,0.3548219295833334,0.07324419794444445,0.0,1.0,0.0,0.0,0.0
2021-07-03,33796.75125,34944.285,33322.43875,34672.4275,35122.4303125,66665220.14569482,47.292847600791376,-1088.8025050290225,-1726242250.0965636,45.91736662758228,18.27060168916497,1398182247223.075,756172482534.1561,29286315.1563025,,,,,,64.70805753142108,193071.53650572288,-0.04178947368421051,0.3248955722105263,0.0700104427368421,0.0,1.0,0.0,0.0,0.0
2021-07-04,34668.838749999995,35965.1725,34355.600000000006,35280.1475,34860.023624999994,63337314.06052334,49.08170327560519,-940.6670834581109,-1662904936.03604,45.78948882942989,18.515141447020046,1432580234988.7983,776630516874.4348,26850966.69482514,26.4495,,,1789.155,75.68950000000001,71.46294239116197,269531.7656128343,0.20919375000000004,0.3441903409375,0.1381581439375,0.0,0.0,0.0,1.0,0.0
2021-07-05,35283.4,35287.056249999994,33130.0775,33689.06,34536.7091875,84218648.37655365,44.7952431025706,-940.8110741537439,-1747123584.4125938,45.566531552527394,18.566802706411735,1419085006509.5464,772428226262.9214,29781454.42373568,26.2905,,,1792.375,75.025,62.26212135469124,169625.25087609194,0.032552941176470604,0.3932781597647059,0.1005366692352941,0.0,0.0,0.0,1.0,0.0
2021-07-06,33692.11375,35103.70625,33519.55,34220.7375,34330.75874999999,89859347.42981012,46.4772441662917,-887.7893737112499,-1657264236.9827833,45.21999681202802,18.701491718783817,1408553776384.676,771652760125.6272,31922406.81313202,26.132,4349.995,16.11,1799.3049999999998,72.97749999999999,57.88020464728968,132739.1854052917,-0.066375,0.26238715279166663,0.012285879625000003,1.0,0.0,0.0,0.0,0.0
2021-07-07,34219.149999999994,35058.6475,33780.27375,33858.4925,34119.5724375,77664313.23474604,45.46090035371428,-865.0279346328134,-1734928550.2175298,44.84762543663971,18.98903634656898,1423769225938.4824,785238548812.5725,27871474.45653536,25.985500000000002,4354.575000000001,16.32,1803.115,72.7085,66.82378899363012,215112.99124695477,0.27498857142857136,0.2813432281714286,0.11705194802857144,0.0,0.0,1.0,0.0,0.0
2021-07-08,33854.8575,33924.94,32088.8475,32878.8825,33972.63025,88634043.59407191,42.739065343729344,-915.4825571823822,-1823562593.8116016,45.202567462801696,18.64771609840967,1384982757344.1167,759071443316.9603,29946768.12842675,26.003,4320.95,18.375,1805.505,73.9625,59.13458178513894,142654.57135338255,0.24066250000000003,0.45019841270833333,0.17439546133333336,0.0,0.0,0.0,1.0,0.0
2021-07-09,32872.5,34099.401249999995,32267.5125,33817.6475,33889.111124999996,69121491.66793782,46.07132856091705,-869.6924459926495,-1754441102.143664,45.724656231974706,18.175158445143165,1367687604606.8691,742299536016.209,28042394.08723746,,4354.045,17.025,,,62.74859368125116,174119.56872686787,0.02613888888888889,0.2835624766111111,0.11471894866666668,0.0,1.0,0.0,0.0,0.0
2021-07-10,33818.86875,34261.942500000005,33032.0975,33514.9875,33785.200249999994,64038168.205664225,45.15899811372297,-848.0497953910854,-1818479270.349328,45.90594211884625,18.052596211332336,1375553287813.465,744098088346.6526,34562838.34397255,,,,,,51.05904887039946,87100.87024199389,0.04702352941176472,0.23513071894117643,0.16683006535294118,,,,,
2021-07-11,33514.20125,34615.87625,33316.46,34261.63875,33917.5569375,59414897.93117059,47.90016936175962,-761.8669945449456,-1759064372.4181578,46.06570410481713,17.976739553967697,1379475499826.1487,743998008715.6323,27450462.48836792,26.107,,,1806.375,74.4165,65.76679467110189,203892.18690393408,0.15003636363636366,0.3815977961818182,0.17005509636363636,,,,,
